"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74"
1025.9794967316,1082.25695830816,1052.65677403132,1007.28916980932,1170.95388646473,1054.66787821681,1100.76411354031,1133.08987178755,1210.12958680683,1013.13018282579,1073.13152077683,1010.24162212139,1065.8834007821,1102.02670230013,991.50082238032,1100.42632773931,1133.79304272828,1096.29836152587,1139.17601338333,985.392876575696,1109.61111413974,1140.09552075707,1077.56212730934,1134.988556318,1057.66464547728,1072.4800719675,1077.21870914708,1082.22104196562,1041.58516174458,1174.81289521355,1125.43052948264,1062.11514778654,1212.03657179517,1065.67035157987,1074.72648385793,1023.74327000416,1154.53920954118,977.359701999427,1106.54245363783,1125.98494271461,1083.00580467947,1098.44394864059,1034.19223482507,1095.82869310574,1019.4670800757,1091.03761677402,1097.54108583774,1140.77244580886,1057.0514855195,1091.22761647872,1150.51532055628,1120.50649600668,982.664852073162,1132.52753053512,1116.19061154425,1074.53372157729,1186.43238108383,1117.64090046507,1171.25107788078,984.538484980685,1141.70646642709,1095.63606623536,972.35864876626,1054.73301346305,1150.6277217369,1008.91809370721,1207.65601990918,1114.12541610395,1059.52266540834,1104.7586311943,1052.35386401378,1020.35137264828,1108.16462803363,1114.7701380525
983.606060378,1038.32870602348,1010.08648593952,966.069145759282,1122.61737564772,1010.95201826764,1054.45794711066,1086.88582352478,1159.8806883839,971.364659981995,1029.61689940905,969.190436516218,1021.71174160188,1057.41164893142,951.188193559645,1054.67335227019,1086.85544865168,1050.21529899535,1091.44706763035,945.330813521648,1063.63674720595,1093.04081926985,1032.63552453375,1088.2125736448,1014.56722314348,1029.14031012666,1032.42146320364,1036.9758587351,998.708099310035,1125.69362874532,1079.43069383752,1018.94058197191,1161.51155995009,1021.74626711146,1031.17114466912,981.756702354999,1106.24821565326,937.522978444374,1061.15812876191,1079.8136976236,1037.49136699381,1052.67328351105,991.838451600076,1050.60902390573,978.061781263069,1045.82071097631,1052.34273851395,1093.57873415896,1013.42987408478,1046.65697782235,1102.6190764575,1074.71962222103,942.783485618892,1085.21899123507,1069.27556290923,1029.94540889959,1137.44818179466,1071.28909647028,1122.9841335264,944.340285231457,1094.83365843498,1049.80040997574,932.734666412257,1010.69375578868,1102.99050462917,967.396934716628,1157.19109997717,1067.72359967989,1016.18232355704,1059.16871456743,1008.57999626156,978.441276375631,1062.07461604796,1067.99046069095
945.431913355606,998.875313427635,971.810647733474,928.919996691469,1079.3143188225,971.606391361196,1012.81594932315,1045.46477437485,1114.91051141045,933.722447985424,990.521941102498,932.206258336808,981.972902304039,1017.37938451464,914.840314828162,1013.55851872821,1044.74022810311,1008.76949280434,1048.59624773118,909.199588365674,1022.34557880343,1050.83845356068,992.222372014851,1046.25602195354,975.813941735749,990.206812415748,992.129551997851,996.276400012022,960.110291119288,1081.6574199047,1038.17446234285,980.128710911567,1116.2858863693,982.241267967739,992.042943238766,943.939161927965,1062.92198489219,901.580096266558,1020.41567484991,1038.39707216218,996.537871601426,1011.53451879319,953.708503974142,1009.98428344083,940.774379997282,1005.18051891932,1011.74447695868,1051.24670268985,974.181137537087,1006.62920144329,1059.65465793707,1033.64685276178,906.812723233184,1042.74457399906,1027.111715302,989.843177134032,1093.59085235719,1029.66916297806,1079.7492929467,908.08027023759,1052.81042800151,1008.58842973904,896.976361295725,971.041547199403,1060.27430559075,929.971065208908,1112.00150297885,1026.04239803297,977.206416526927,1018.2253297901,969.171490675863,940.68536620905,1020.66840944221,1025.95108779041
911.573029968545,963.946743219761,937.872491305371,895.930273021352,1041.14262925966,936.754694946601,976.010224722041,1008.88420144306,1075.33452035744,900.314916120418,955.893461503906,899.355431207317,946.788921248146,981.968355377607,882.528866457261,977.211083217625,1007.55727830288,972.13101133508,1010.7784006955,877.071943214559,985.853587367778,1013.58719682238,956.463930624707,1009.21323060918,941.471180043002,955.716267869177,956.475749407196,960.274831061226,925.894119437457,1042.84625422057,1001.72858534445,945.737080285598,1076.48515741271,947.258223197809,957.387867207265,910.383098980311,1024.70658519783,869.612395703908,984.395752130654,1001.81259196825,960.316456947163,975.163790053177,919.888905638424,974.056939116096,907.667899265738,969.236093878487,975.841472482245,1013.88315186991,939.413276354363,971.213177083962,1021.75081653645,997.35467013233,874.820425617063,1005.24714711752,989.867069191857,954.35203657759,1054.95594299559,992.899613726848,1041.63634093925,875.84355235418,1015.71656391496,972.153283490328,865.165339578862,935.927107181509,1022.58769609844,896.74657953594,1072.22633697195,989.215958488479,942.673556788516,982.030472870093,934.264395127765,907.181711561867,984.075451292163,988.81342377209
882.071691108112,933.533312877606,908.259443595942,867.123427167235,1008.11985838309,906.443837303415,944.119407296166,977.136464329056,1041.18126602997,871.182751792141,925.721364918309,870.644318144683,916.203780976053,951.159120568145,854.266001675421,945.67826250814,975.337808869935,940.376401050952,978.054502466398,848.961215863211,954.197296618898,981.309250439746,925.418324435042,977.103315073601,911.542920696673,925.650395532658,925.511142501482,929.033787524397,896.090779511025,1009.31317657584,970.092400417761,915.76301708984,1042.15168385508,916.827069545067,927.193896489798,881.113940267368,991.658280961829,841.641068626089,953.109236573642,970.067446141451,928.903922730206,943.614815307086,890.39976861053,942.854740208767,878.745815990064,938.027438428471,944.65618477701,981.516511865495,909.161369711674,940.412319856387,988.951202281874,965.842484967258,846.816780614259,972.78236904006,957.615356471012,923.51770282646,1021.55949080392,961.018303912027,1008.65831674452,847.65370097187,983.55982629361,940.557300408901,837.322907441526,905.413633016501,989.959508822225,867.760477235155,1037.91235739531,957.293803912763,912.596552964603,950.611501568177,903.914822257068,877.960051347181,952.342879529626,956.646616401553
856.911536078736,907.578153523815,882.914573777221,842.471406739336,980.202793120007,880.657762170908,917.14753708846,950.162878971093,1012.4117815346,846.308273810724,899.948255519432,846.032828182751,890.199015694783,924.886605966304,830.016368035669,918.941422088424,948.049116500826,913.509150259908,950.415420841774,824.833323589925,927.349851928378,953.964407405064,899.076486619802,949.88487548248,885.983742057145,899.946425034914,899.221542366737,902.549512234244,870.675707166586,981.038049534311,943.212934221067,890.155921046013,1013.25386230257,890.920765172378,901.402972357637,856.103905492684,963.761438012656,817.637262352105,926.512443512095,943.114112209326,902.306415071528,916.873405580441,865.208836626676,916.346980899078,853.965066808769,911.53153584289,918.153801757659,954.111734492428,883.400997918027,914.178641887522,961.231395633541,939.057714461247,822.765222556143,945.335593804811,930.356582629434,897.323656500266,993.355620604007,933.998768113063,980.768823034618,823.483047403328,956.292056336715,913.795662687499,813.420968532705,879.49989956923,962.3547857163,842.993061001947,1009.03359670632,930.258091968945,886.935005704204,923.935234646537,878.113883132989,852.995999772948,925.451644768818,929.447961332079
836.030493867327,885.98683210725,861.745368638925,821.904691486626,957.30117344322,859.333085113313,895.042085081415,927.86441053988,988.937179432234,825.629654932029,878.4805046222,825.442916988632,868.709619523903,903.049490816294,809.706725311962,896.933173784743,925.611556386494,891.476407593019,927.796150350341,804.616327318782,905.23779356178,931.468800168766,877.377680101732,927.472616580145,864.708589065022,878.506975555372,877.544129238231,880.764227752412,849.579267210515,957.947073565784,920.996306026823,868.827181453612,989.707645120161,869.466306931819,879.92049853327,835.282569266007,940.946886332923,797.533619135755,904.519268873372,920.862532826069,880.473020436583,894.874592884845,844.241904159354,894.456186372602,833.244837295574,889.678695417564,896.254143627364,931.586809790386,862.062662324956,892.423971078618,938.516528486019,916.907277568431,802.593579859458,922.839682441979,908.034252645839,875.703839405349,970.2518054919,911.767304242203,957.875616671944,803.264406665162,933.82173679659,891.808929253907,793.392526177159,858.131591277907,939.691582142127,822.381202049816,985.510418028473,908.041190373611,865.608642234619,901.923172548446,856.803484371372,832.221673436303,903.333344493402,907.159102896951
819.33207993056,868.638351231463,844.633852826801,805.323889291539,939.291199567227,842.371096377118,877.708811097904,910.113971427815,970.63249863177,809.05164799548,861.197710809583,808.767875848976,851.635381192199,885.520947879378,793.23625346706,879.549797291716,907.910381646596,874.184312965296,910.092085765364,788.210655220644,887.752545700347,913.703224816118,860.223754201243,909.747637515088,847.6043888479,861.209193864753,860.379445101977,863.5815949965,832.699861760606,939.92694920233,903.317566608866,851.660684547246,971.391533400129,852.358327413747,862.625602262365,818.548808963947,923.105039172335,781.23363607681,887.011070442047,903.190266812266,863.31202133847,877.51571949569,827.394770781611,877.072115029596,816.477237853729,872.363841683995,878.845037137281,913.825297373456,845.043215955933,875.029405632783,920.694186967052,899.266681980106,786.200997124686,905.187888973147,890.55079966412,858.55706122824,952.122269995089,894.214713626378,939.852237047779,786.901136241008,916.024537838037,874.498852590713,777.141875425998,841.216373539701,921.852565058278,805.829150848371,967.224362534824,890.53814139493,848.506559583982,884.463338946004,839.887962182994,815.537889169072,885.882429510491,889.680991217334
806.695660307298,855.392343645386,831.443204135425,792.606471462268,926.026152779794,829.648614228408,865.02410706125,896.764371174308,957.348035385718,796.456915862505,847.960800896777,795.881921401029,838.848556287798,872.155561075679,780.481946983588,866.659045272469,894.807237080802,861.510181286466,897.170995523417,775.494541443679,874.758165430974,900.526158092588,847.489745293831,896.568514692085,834.537406510101,847.912213742518,847.599836584865,850.877929597516,819.911838404071,926.837868372244,890.032388118454,838.520228173157,958.157302602355,839.467386662914,849.37832925359,805.778162400801,910.099712411517,768.618829950191,873.848550514629,889.954513055342,850.702929625721,864.667532134596,814.540115410169,864.060480509756,803.533674410499,859.454877397826,865.790658628402,900.687853561056,832.216878743856,861.856215003043,907.625140475009,885.99228455778,773.464901493587,892.246624975582,877.780074961794,845.756147529465,938.817684996094,881.20419768159,926.550993610484,774.274196725663,902.755592852124,861.739772467296,764.552807753881,828.634718188486,908.694960269857,793.218103048704,954.029051729452,877.61560773949,835.497312552127,871.420667438712,827.2454773895,802.821756056519,872.966301080738,876.88569389789
797.984223517729,846.09499165811,822.023471958775,783.614904812647,917.345017598747,821.024799602899,856.846596185623,887.655134363768,948.920089760919,787.708126300519,838.616778309284,786.643914489277,830.206145142596,862.795301943056,771.307260246675,858.115273226649,886.147395117898,853.311823754984,888.882472102377,766.33248812293,866.104314359303,891.782356390571,839.034600866631,887.779537159817,825.359531993608,838.461079483383,839.061766657438,842.510932517149,811.073872770631,918.523711227877,880.98264164288,829.25607622783,949.842551669992,830.648391584072,840.025627757907,796.830791267077,901.777538986529,759.555251630612,864.878025178729,880.998334912319,842.505857858109,856.18440098997,805.53588353234,855.271494597804,794.271946968472,850.804332195068,856.94004114942,892.018262828663,823.43984217431,852.751571668018,899.155030230178,876.926660283181,764.24997503712,883.866522472016,869.576570210835,837.157435875773,930.174260338588,872.58454879192,917.809841018109,765.248420087333,893.855952505132,853.387398344487,755.491751449969,820.248444109822,900.062077860733,784.412354324849,945.763882803888,869.124641960931,826.432576811456,862.644264264321,818.737124232744,793.93468939942,864.436928877133,868.628533306779
793.049541302576,840.584344002606,816.216368441093,778.201165916126,913.077882103823,816.346940613204,853.023906390672,882.618065030181,945.175133414563,782.658145408128,833.004542388117,780.903534525221,825.555689759669,857.274438810105,765.564795167365,853.755984021476,881.766613886169,849.43779322526,885.067427713133,760.578216417125,861.631852905879,887.304681989632,834.705553437634,883.214899925987,819.913378717593,832.694483900064,834.612360251119,838.328782511079,806.034165067772,914.819230318838,876.001239972601,823.709611190108,946.275830492824,825.746062379393,834.406213842195,791.556628199171,897.977757139107,753.899523493325,859.936182340944,876.155580518799,838.571174924884,851.910195237677,800.229819132421,850.545511028164,788.539497080601,846.255957137318,852.132880749589,887.650127232953,818.557600328185,847.553246785265,895.120427015355,871.903325535613,758.410157279737,879.887540821419,865.785909043275,832.607086567281,926.020309017794,868.195829701107,913.457991366105,759.680335431315,889.157606037818,849.288177141624,749.814187730914,815.909389394647,895.788273996539,779.263976725785,942.255604303235,864.907500567341,821.156093823591,857.971912244849,814.213946990771,788.727756675078,860.136597264138,864.753861944435
791.736439390746,838.690142082429,813.854943223289,776.209837887234,913.050063035309,815.457868483078,853.39801664554,881.477151635403,945.936031186865,781.153800515477,830.954919677908,778.502569074512,824.737126923668,855.419184794981,763.100017857327,853.426786357953,881.496091788657,849.730340450733,885.561142223137,758.078267573472,861.174643524095,886.92085096958,834.342012961333,882.701783271813,818.034865137173,830.444597640978,834.091360621697,838.173133899729,804.634211623345,915.554126115423,874.916029008019,821.714079248516,947.281945405326,824.598821413498,832.350469700208,789.798317064878,898.53169628855,751.499304944786,858.852523717942,875.255027928477,838.742826150155,851.682664469165,798.462605261582,849.717258838328,786.177379067359,845.646227614921,851.202564642091,887.414079300204,817.410799886449,846.093402747844,895.352171968836,870.750667956,755.791729672568,880.144535785381,866.247700648818,831.944666502322,926.179386595492,867.871246367098,913.318258690076,757.416543116553,888.48774016211,849.282214239106,747.370099435726,815.462507870267,895.702113198482,777.619980175283,943.336332798123,864.799631462588,819.504354264484,857.238074532389,813.518858293553,787.044686320216,859.901093385814,865.100677870041
793.88490810357,840.239795758306,814.76945009176,777.480258509582,917.084184057542,818.195273354034,857.808316132287,884.055038005621,951.024802273567,783.036346266278,832.295699390575,779.278053397037,827.586728346622,857.053681278004,763.752740062093,856.955004055407,885.162873514558,854.02868126367,890.196418431,758.673473175734,864.563370498783,890.457686967,837.782350268755,886.067145093997,819.553873386164,831.538769061235,837.335000456775,841.882130884175,806.710516230608,920.556784160945,877.54909066592,823.099454156114,952.684383943224,827.040315851726,833.686165526941,791.393508192969,903.270153754982,752.196609392185,861.45556707495,878.119827424274,842.861749892585,855.336510482938,800.069978806404,852.616872702839,787.019870848568,848.808119199196,853.97848525462,891.136632314605,819.834896132697,848.198055433513,899.678508962394,873.291231823246,756.233866418642,884.469906364417,870.798804231956,835.005790447337,930.472790498558,871.44096785424,917.214138510111,758.298843081408,891.668143369066,853.206298515266,748.002700309951,818.748843899178,899.62926935638,779.321331654856,948.826605236294,868.633514014108,821.309087788239,860.272013949685,816.491878059208,788.724208958182,863.562943584707,869.505541526064
799.329135907935,845.054765410694,818.784101161733,781.846955724079,924.996485168853,824.391996229481,866.090947520513,890.169014269344,960.260674505878,788.141569379897,836.849191996423,783.06114188211,833.935952687346,861.996255027294,767.357373383104,864.170270486034,892.589125827373,862.170087477791,898.803715348051,762.19950490578,871.623458993711,897.736251692857,844.860327171663,893.132813148387,824.297411263384,835.793040529179,844.174161668436,849.290779282053,812.093143246073,929.653243120382,883.720569855391,827.690407580719,962.303720901828,832.898316050271,838.23531319894,796.175324388108,912.022323645834,755.828859625489,867.568551975451,884.571333935688,850.765918978965,862.703086379629,804.883112778035,859.069092610319,790.897629985136,855.569380414905,860.286454443126,898.640208168613,825.660559147046,853.690823872073,907.925705256273,879.345536682004,759.574575534062,892.692018540467,879.274411847652,841.6227397361,938.717597363373,878.729959664655,924.96481563394,762.162158608146,898.519092248041,860.894421204631,751.549557695892,825.605722704442,907.392962567872,784.203662446831,958.54874983742,876.23676990582,826.397838854982,866.898441767799,822.969335229006,793.60058596736,870.952082279463,877.801292325236
807.902273198338,852.949046575577,825.71713893239,789.139424962299,936.607259779309,833.877893416486,878.080606257204,899.629598668926,973.45939911228,796.300490774248,844.429356352211,789.678159898476,843.610879389129,870.059409403346,773.742495041037,874.901392219621,903.601938700842,873.989899949953,911.211182718429,768.48175608796,882.179800121593,908.575315949313,855.406177771986,903.715583451897,832.085216123668,843.026924275266,854.439938185443,860.230892659879,820.613646329162,942.665363319601,893.243663851692,835.305502398757,975.959299439576,842.001128768662,845.813931901722,803.970133090704,924.611760800874,762.231700597275,877.008553784313,894.424164426946,862.290903549112,873.608619600826,812.728405430786,868.899337184335,797.634138352507,865.756534944854,869.945888279309,909.744176704191,834.713988597916,862.38804279407,919.914478375064,888.727245659657,765.643528141547,904.637730604273,891.505531058835,851.621975360355,950.728546935426,889.563377856948,936.382100664401,768.844083065759,908.854295240724,872.177549892238,757.842551809281,835.867031370453,918.810384856529,792.098318919824,972.326507723853,887.438003411078,834.591157325562,876.939270650455,832.781152073986,801.501400792975,881.892589658022,889.819501642025
819.42583355512,863.734721008129,835.378941940809,799.172671676375,951.721260385057,846.475226249985,893.60538504125,912.244029000005,990.429948244578,807.33920069065,854.851913213672,798.941840766402,856.440315687483,881.047757709115,782.726972988401,888.970271180593,918.007349405825,889.307862595558,927.237005218056,777.348008074481,896.054431188099,922.784311744024,869.243295948847,917.625560131426,842.731047398783,853.045828343815,867.956268206335,874.52494031803,832.090042808331,959.411324541753,905.925536506188,845.755546982971,993.462151329447,854.166069175016,856.230105740188,814.598639905459,940.857144292935,771.222576119966,889.584147807348,907.487110519241,877.264269675331,887.875048845387,823.416874699933,881.922408503576,807.046487167269,879.193959997427,882.77088512813,924.260840053421,846.814982909292,874.100619498662,935.461335017526,901.243708910009,774.258652556742,920.126405656266,907.319119020177,864.824897490169,966.311687510997,903.762675586574,951.27313534675,778.161322140071,922.481632858669,886.87634926248,766.706928348403,849.358328543954,933.694086782631,802.829401739566,989.978458331622,902.059605718219,845.7039875839,890.209236222965,845.753352426594,812.248596255028,896.204096490952,905.384740257466
